"image","xmin","ymin","xmax","ymax","label"
"14_udar_munje_062_low.jpg",353.22376093294463,2.9393939393939394,550.1217201166181,193.58008658008657,"Alan Ford"
"14_udar_munje_063_low.jpg",216.78061224489798,4.619047619047619,421.6552478134111,179.7229437229437,"Alan Ford"
"14_udar_munje_064_high.jpg",226.85641399416912,21.415584415584416,544.6639941690962,310.7359307359307,"Alan Ford"
"14_udar_munje_065_high.jpg",227.6960641399417,35.692640692640694,381.35204081632656,254.04761904761904,"Alan Ford"
"14_udar_munje_065_low.jpg",200.82725947521865,49.12987012987013,446.0051020408163,288.4805194805195,"Alan Ford"
"14_udar_munje_066_high.jpg",231.89431486880468,49.96969696969697,519.0546647230321,273.7835497835498,"Alan Ford"
"14_udar_munje_067_high.jpg",185.71355685131195,61.307359307359306,412.8389212827989,267.9047619047619,"Alan Ford"
"14_udar_munje_068_low.jpg",344.4074344023324,35.692640692640694,532.4890670553937,201.97835497835496,"Alan Ford"
"14_udar_munje_069_high.jpg",302.4249271137026,43.67099567099567,531.2295918367347,242.2900432900433,"Alan Ford"
"14_udar_munje_069_low.jpg",247.42784256559767,45.77056277056277,514.4365889212828,247.32900432900433,"Alan Ford"
"14_udar_munje_070_low.jpg",308.7223032069971,46.19047619047619,560.1975218658893,236.4112554112554,"Alan Ford"
"14_udar_munje_071_high.jpg",405.7018950437318,99.93939393939394,536.2674927113703,201.55844155844156,"Alan Ford"
"14_udar_munje_072_low.jpg",252.46574344023324,119.67532467532467,473.713556851312,267.4848484848485,"Alan Ford"
"14_udar_munje_073_high.jpg",328.0342565597668,7.978354978354978,500.1625364431487,170.4848484848485,"Alan Ford"
"14_udar_munje_073_low.jpg",276.8155976676385,143.6103896103896,542.5648688046647,343.48917748917745,"Alan Ford"
"14_udar_munje_075_low.jpg",194.5298833819242,90.28138528138528,448.9438775510204,291.4199134199134,"Alan Ford"
"14_udar_munje_076_high.jpg",201.24708454810497,45.77056277056277,410.73979591836735,265.38528138528136,"Alan Ford"
"14_udar_munje_076_low.jpg",103.84766763848397,16.796536796536795,266.73979591836735,188.54112554112555,"Alan Ford"
"14_udar_munje_076_low.jpg",21.56195335276968,140.67099567099567,194.9497084548105,304.01731601731603,"Bob Rok"
"14_udar_munje_076_low.jpg",295.28790087463557,61.307359307359306,478.3316326530612,272.94372294372295,"Jeremija"
"14_udar_munje_077_high.jpg",226.01676384839652,36.95238095238095,561.0371720116618,361.965367965368,"Sef"
"14_udar_munje_077_low.jpg",41.29373177842566,89.44155844155844,194.11005830903792,296.45887445887445,"Alan Ford"
"14_udar_munje_077_low.jpg",210.0634110787172,83.98268398268398,383.8709912536443,212.47619047619048,"Jeremija"
"14_udar_munje_077_low.jpg",202.50655976676384,178.04329004329003,348.03498542274053,375.4025974025974,"Bob Rok"
"14_udar_munje_078_high.jpg",46.33163265306123,120.09523809523809,272.61734693877554,372.8831168831169,"Bob Rok"
"14_udar_munje_078_high.jpg",263.80102040816325,15.116883116883116,559.7776967930029,380.021645021645,"Sef"
"14_udar_munje_078_low.jpg",350.28498542274053,52.069264069264065,562.716472303207,226.75324675324674,"Sef"
"14_udar_munje_078_low.jpg",397.7252186588921,228.43290043290042,561.8768221574344,377.50216450216453,"Bob Rok"
"14_udar_munje_079_high.jpg",19.462827988338194,177.2034632034632,244.4890670553936,381.7012987012987,"Bob Rok"
"14_udar_munje_079_high.jpg",94.19169096209913,32.333333333333336,354.48323615160353,256.56709956709955,"Sef"
"14_udar_munje_080_low.jpg",19.043002915451897,17.216450216450216,281.85349854227405,353.1471861471861,"Sir Oliver"
"14_udar_munje_080_low.jpg",333.49198250728864,50.38961038961039,562.716472303207,338.030303030303,"Sef"
"14_udar_munje_080_high.jpg",281.43367346938777,52.489177489177486,562.2966472303208,333.4112554112554,"Sef"
"14_udar_munje_080_high.jpg",27.439504373177844,48.290043290043286,278.4948979591837,369.1038961038961,"Grunf"
"14_udar_munje_081_high.jpg",27.85932944606414,82.3030303030303,213.0021865889213,212.8961038961039,"Jeremija"
"14_udar_munje_081_high.jpg",41.71355685131196,206.17748917748918,220.97886297376093,373.3030303030303,"Grunf"
"14_udar_munje_081_high.jpg",216.78061224489798,83.14285714285714,355.74271137026244,203.65800865800867,"Alan Ford"
"14_udar_munje_081_high.jpg",341.048833819242,28.554112554112553,559.3578717201167,374.5627705627706,"Sef"
"14_udar_munje_081_low.jpg",29.118804664723033,48.70995670995671,276.8155976676385,254.04761904761904,"Sef"
"14_udar_munje_081_low.jpg",188.65233236151605,207.017316017316,541.3053935860058,372.04329004329,"Bob Rok"
"14_udar_munje_082_high.jpg",359.9409620991254,105.81818181818181,566.91472303207,332.1515151515151,"Bob Rok"
"14_udar_munje_082_low.jpg",103.00801749271137,70.96536796536796,396.88556851311955,361.5454545454545,"Sef"
"14_udar_munje_082_low.jpg",350.7048104956268,28.974025974025974,565.2354227405248,318.29437229437224,"Sir Oliver"
"14_udar_munje_083_high.jpg",349.86516034985425,214.995670995671,566.0750728862974,384.2207792207792,"Bob Rok"
"14_udar_munje_083_low.jpg",315.8593294460641,203.65800865800864,536.6873177842565,328.79220779220776,"Bob Rok"
"14_udar_munje_084_high.jpg",376.314139941691,120.51515151515152,563.1362973760934,354.82683982683983,"Bob Rok"
"14_udar_munje_084_low.jpg",19.462827988338194,227.5930735930736,230.63483965014578,378.34199134199133,"Bob Rok"
"14_udar_munje_084_low.jpg",183.61443148688048,4.619047619047619,450.2033527696793,238.0909090909091,"Alan Ford"
"14_udar_munje_085_high.jpg",19.043002915451897,119.25541125541125,173.95845481049562,300.6580086580086,"Bob Rok"
"14_udar_munje_086_low.jpg",425.43367346938777,137.3116883116883,566.91472303207,345.5887445887446,"Bob Rok"
"14_udar_munje_087_low.jpg",352.80393586005835,102.87878787878788,563.1362973760934,299.3982683982684,"Bob Rok"
"14_udar_munje_088_high.jpg",327.19460641399417,117.15584415584415,548.8622448979592,306.95670995671,"Bob Rok"
"14_udar_munje_088_low.jpg",436.7689504373178,13.017316017316016,566.0750728862974,175.1038961038961,"Alan Ford"
"14_udar_munje_089_high.jpg",425.43367346938777,20.995670995670995,566.0750728862974,249.42857142857142,"Alan Ford"
"14_udar_munje_089_high.jpg",71.52113702623907,39.05194805194805,264.6406705539359,199.45887445887445,"Bob Rok"
"14_udar_munje_090_high.jpg",403.182944606414,7.138528138528138,561.8768221574344,196.09956709956708,"Alan Ford"
"14_udar_munje_092_low.jpg",269.25874635568516,4.619047619047619,433.8301749271137,143.6103896103896,"Alan Ford"
"14_udar_munje_094_high.jpg",218.45991253644317,169.64502164502164,404.4424198250729,300.23809523809524,"Alan Ford"
"14_udar_munje_094_high.jpg",21.56195335276968,159.14718614718615,160.10422740524783,301.07792207792204,"Grunf"
"14_udar_munje_095_low.jpg",398.14504373177846,15.116883116883116,558.5182215743441,256.1471861471862,"Sir Oliver"
"14_udar_munje_096_high.jpg",222.65816326530614,6.298701298701299,391.4278425655977,159.98701298701297,"Sir Oliver"
"14_udar_munje_096_low.jpg",373.7951895043732,94.9004329004329,498.0634110787172,196.93939393939394,"Alan Ford"
"14_udar_munje_097_high.jpg",249.94679300291546,33.59307359307359,540.8855685131196,326.27272727272725,"Sef"
"14_udar_munje_097_low.jpg",285.6319241982507,7.558441558441558,554.3199708454811,273.3636363636364,"Sir Oliver"
"14_udar_munje_097_low.jpg",32.477405247813415,59.62770562770562,165.1421282798834,247.3290043290043,"Sef"
"14_udar_munje_098_high.jpg",226.85641399416912,17.636363636363637,496.80393586005835,190.64069264069263,"Sir Oliver"
"14_udar_munje_098_low.jpg",160.10422740524783,13.857142857142858,357.84183673469386,246.06926406926408,"Sir Oliver"
"14_udar_munje_099_high.jpg",305.3637026239067,30.653679653679653,563.9759475218659,255.72727272727272,"Sef"
"14_udar_munje_099_low.jpg",196.62900874635568,44.51082251082251,570.2733236151603,369.5238095238095,"Broj 1"
"14_udar_munje_100_high.jpg",19.462827988338194,33.17316017316017,266.31997084548107,368.26406926406924,"Sef"
"14_udar_munje_100_low.jpg",14.005102040816327,12.597402597402597,237.77186588921285,264.54545454545456,"Sef"
"14_udar_munje_101_high.jpg",281.0138483965015,1.6796536796536796,411.9992711370263,120.51515151515152,"Alan Ford"
"14_udar_munje_101_high.jpg",330.13338192419826,111.69696969696969,546.7631195335277,364.4848484848485,"Bob Rok"
"14_udar_munje_102_high.jpg",19.88265306122449,39.05194805194805,191.5911078717201,187.7012987012987,"Sef"
"14_udar_munje_102_low.jpg",28.698979591836736,5.038961038961039,215.9409620991254,198.61904761904762,"Alan Ford"
"14_udar_munje_102_low.jpg",313.76020408163265,4.619047619047619,563.5561224489796,253.62770562770564,"Sef"
"14_udar_munje_102_low.jpg",17.783527696793005,171.74458874458875,239.03134110787175,365.32467532467535,"Bob Rok"
"14_udar_munje_103_low.jpg",216.36078717201167,15.116883116883116,511.0779883381924,256.987012987013,"Sir Oliver"
"14_udar_munje_104_high.jpg",120.64067055393586,31.493506493506494,290.25,199.03896103896102,"Sir Oliver"
"14_udar_munje_104_low.jpg",342.30830903790087,5.038961038961039,549.7018950437318,195.25974025974025,"Sir Oliver"
"14_udar_munje_105_low.jpg",16.104227405247816,2.9393939393939394,122.73979591836735,123.45454545454545,"Sir Oliver"
"14_udar_munje_106_high.jpg",327.6144314868805,7.138528138528138,531.6494169096211,170.48484848484847,"Sir Oliver"
"14_udar_munje_106_low.jpg",205.44533527696794,4.199134199134199,453.1421282798834,228.85281385281385,"Sir Oliver"
"14_udar_munje_107_low.jpg",58.92638483965015,7.558441558441558,220.97886297376095,138.99134199134198,"Sir Oliver"
"14_udar_munje_108_low.jpg",218.04008746355686,15.956709956709956,393.94679300291546,193.58008658008657,"Sir Oliver"
"14_udar_munje_109_high.jpg",213.42201166180757,4.619047619047619,406.5415451895044,205.33766233766232,"Sir Oliver"
"14_udar_munje_114_high.jpg",314.5998542274053,117.15584415584415,562.2966472303208,381.28138528138527,"Broj 1"
"14_udar_munje_114_low.jpg",215.94096209912536,28.974025974025974,562.2966472303207,376.2424242424242,"Broj 1"
"14_udar_munje_115_low.jpg",19.043002915451897,87.76190476190476,298.64650145772595,375.8225108225108,"Broj 1"
"14_udar_munje_116_low.jpg",167.24125364431487,72.64502164502164,413.25874635568516,267.4848484848485,"Bob Rok"
"14_udar_munje_117_high.jpg",128.6173469387755,75.58441558441558,466.15670553935865,355.6666666666667,"Bob Rok"
"14_udar_munje_119_low.jpg",286.47157434402334,23.515151515151516,555.57944606414,288.48051948051943,"Sef"
"14_udar_munje_119_low.jpg",29.958454810495628,40.311688311688314,251.62609329446065,306.95670995671,"Alan Ford"
"14_udar_munje_120_high.jpg",261.2820699708455,100.77922077922078,401.9234693877551,243.12987012987014,"Alan Ford"
"14_udar_munje_120_high.jpg",110.56486880466473,61.307359307359306,293.6086005830904,274.2034632034632,"Sef"
"14_udar_munje_121_low.jpg",131.5561224489796,72.22510822510823,315.4395043731779,210.79653679653677,"Alan Ford"
"14_udar_munje_122_low.jpg",49.690233236151606,6.298701298701299,276.8155976676385,210.7965367965368,"Sir Oliver"
"14_udar_munje_123_high.jpg",27.019679300291546,152.00865800865802,184.45408163265307,365.32467532467535,"Bob Rok"
"14_udar_munje_123_high.jpg",120.64067055393586,73.9047619047619,275.5561224489796,227.59307359307357,"Alan Ford"
"14_udar_munje_123_low.jpg",333.9118075801749,91.12121212121212,557.6785714285714,293.09956709956714,"Alan Ford"
"25_superhik_004_low.jpg",123.57944606413994,6.7186147186147185,293.1887755102041,171.32467532467533,"Alan Ford"
"25_superhik_004_low.jpg",297.8068513119534,62.56709956709957,501.4220116618076,323.3333333333333,"Bob Rok"
"25_superhik_005_high.jpg",14.005102040816327,68.44588744588745,267.57944606414,331.3116883116883,"Bob Rok"
"25_superhik_005_low.jpg",11.486151603498543,53.32900432900433,234.83309037900875,354.4069264069264,"Bob Rok"
"25_superhik_006_high.jpg",417.8768221574344,21.415584415584416,557.6785714285714,160.82683982683983,"Alan Ford"
"25_superhik_006_high.jpg",391.847667638484,165.86580086580085,567.3345481049563,383.8008658008658,"Bob Rok"
"25_superhik_006_low.jpg",227.2762390670554,92.8008658008658,302.0051020408163,195.67965367965365,"Alan Ford"
"25_superhik_006_low.jpg",205.02551020408163,199.45887445887445,298.64650145772595,337.6103896103896,"Bob Rok"
"25_superhik_007_high.jpg",63.12463556851312,221.2943722943723,261.7018950437318,384.2207792207792,"Bob Rok"
"25_superhik_007_high.jpg",349.44533527696797,34.85281385281385,536.6873177842566,237.25108225108224,"Alan Ford"
"25_superhik_007_low.jpg",27.439504373177844,151.5887445887446,343.1479591836735,371.20346320346323,"Bob Rok"
"25_superhik_007_low.jpg",359.10131195335276,6.7186147186147185,551.8010204081633,130.17316017316017,"Alan Ford"
"25_superhik_008_high.jpg",180.67565597667638,140.67099567099567,416.19752186588926,381.7012987012987,"Bob Rok"
"25_superhik_008_high.jpg",38.35495626822158,15.116883116883116,231.89431486880466,230.53246753246754,"Alan Ford"
"25_superhik_009_high.jpg",27.019679300291546,27.294372294372295,189.49198250728864,162.9264069264069,"Alan Ford"
"25_superhik_009_high.jpg",16.104227405247816,165.86580086580085,218.87973760932945,374.1428571428571,"Bob Rok"
"25_superhik_009_high.jpg",330.9730320699709,63.82683982683982,572.3724489795919,359.86580086580085,"Sef"
"25_superhik_009_low.jpg",3.92930029154519,31.493506493506494,284.79227405247815,376.24242424242425,"Sef"
"25_superhik_009_low.jpg",312.9205539358601,5.458874458874459,563.9759475218659,325.01298701298697,"Alan Ford"
"25_superhik_010_high.jpg",45.91180758017493,98.25974025974025,336.0109329446064,379.60173160173156,"Bob Rok"
"25_superhik_010_high.jpg",353.22376093294463,57.108225108225106,568.1741982507289,377.5021645021645,"Alan Ford"
"25_superhik_010_low.jpg",415.35787172011663,39.47186147186147,564.3957725947522,369.5238095238095,"Bob Rok"
"25_superhik_010_low.jpg",301.16545189504376,23.515151515151516,413.25874635568516,186.02164502164504,"Sef"
"25_superhik_011_high.jpg",246.1683673469388,182.24242424242425,531.2295918367347,383.80086580086584,"Bob Rok"
"25_superhik_011_high.jpg",14.424927113702624,67.60606060606061,288.9905247813411,293.0995670995671,"Sef"
"25_superhik_011_low.jpg",226.01676384839652,67.60606060606061,564.8155976676385,338.03030303030306,"Bob Rok"
"25_superhik_012_low.jpg",343.98760932944606,171.74458874458875,564.8155976676385,377.0822510822511,"Bob Rok"
"25_superhik_012_low.jpg",130.716472303207,49.96969696969697,382.1916909620992,292.2597402597403,"Sef"
"25_superhik_012_high.jpg",250.36661807580177,31.073593073593074,561.4569970845481,359.86580086580085,"Bob Rok"
"25_superhik_013_high.jpg",60.60568513119534,139.4112554112554,278.4948979591837,375.4025974025974,"Bob Rok"
"25_superhik_013_low.jpg",17.783527696793005,50.80952380952381,353.6435860058309,303.1774891774892,"Sef"
"25_superhik_013_low.jpg",222.23833819241983,185.6017316017316,566.0750728862974,371.6233766233766,"Bob Rok"
"25_superhik_014_high.jpg",132.81559766763849,28.974025974025974,478.75145772594755,310.7359307359307,"Alan Ford"
"25_superhik_014_low.jpg",16.94387755102041,14.277056277056277,199.1479591836735,213.31601731601734,"Alan Ford"
"25_superhik_014_low.jpg",371.2762390670554,84.82251082251082,567.7543731778426,329.21212121212125,"Alan Ford"
"25_superhik_015_high.jpg",188.23250728862973,120.93506493506493,386.38994169096213,332.57142857142856,"Alan Ford"
"25_superhik_015_low.jpg",63.54446064139942,141.93073593073592,272.1975218658892,338.87012987012986,"Bob Rok"
